seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples
42,0.1,0.0,0.12,0.0,0.0,1.9291881607558787,1.9291881607558787,0.0019237886146202,4.581379402570599,16,750
42,0.1,0.0,0.22,0.0,0.0,2.6809840196770325,2.6809840196770325,0.0020219060993866,3.1226834719086782,16,750
42,0.1,0.0,0.3,0.0,0.0,3.190938190523414,3.190938190523414,0.0019833224482043,2.4508645074065787,16,750
42,0.1,0.05,0.0,0.0,0.0158267771980149,0.00639335354354,0.022220130741555,0.3428311657333299,12.169069468110584,16,750
42,0.1,0.05,0.05,6.437004805476949,7.656192785262042,0.2636419141103225,7.919834699372364,0.0029701422597299,6.414027908994469,16,750
42,0.1,0.05,0.12,7.021888165365628,7.1931954718755415,1.0968072786737433,8.290002750549284,0.0045263807203668,4.334529521584303,16,750
42,0.1,0.05,0.22,6.457360664560611,6.4573606645531925,2.315416359627392,8.772777024180584,0.0058534494906314,3.076614867317244,16,750
42,0.1,0.05,0.3,5.562483726561446,5.562483726554226,3.1965127449740667,8.758996471528292,0.0065280530985005,2.5997713123555037,16,750
42,0.1,0.1,0.0,0.0106018358592813,0.0856121944176523,0.0,0.0856121944176523,0.2367318426469579,13.566595679267808,16,750
42,0.1,0.1,0.05,7.177796397551798,7.716136348568986,0.7695090833614315,8.485645431930417,0.003565604405193,5.804015249964895,16,750
42,0.1,0.1,0.12,7.006047332282464,7.009611039039428,2.245406369667713,9.255017408707142,0.0056564343641054,3.644907977477829,16,750
42,0.1,0.1,0.22,5.309451982785267,5.309451982779594,3.883758959763418,9.193210942543011,0.0074050239137082,2.6323179303569564,16,750
42,0.1,0.1,0.3,4.735541532244818,4.735541532237929,4.20353899107247,8.939080523310398,0.0081067127932574,2.3095458150193653,16,750
42,0.1,0.12,0.0,0.0,0.0198710639750173,0.062542582524749,0.0824136464997664,0.2364033952841848,13.79130234068082,16,750
42,0.1,0.12,0.05,7.360242826751598,8.134708826448902,0.7739143764447473,8.908623202893649,0.0034718494736671,5.947727782392558,16,750
42,0.1,0.12,0.12,6.725317030077469,6.75158572901654,2.7799528096423183,9.531538538658856,0.0056654120363053,3.499883146034016,16,750
42,0.1,0.12,0.22,5.282090002753072,5.282090002747349,4.084153067563822,9.366243070311173,0.0072964484806437,2.50055551912736,16,750
42,0.1,0.12,0.3,4.708667912032418,4.708667912027561,4.169416853188154,8.878084765215714,0.0078028671556467,2.2334347181254084,16,750
42,0.1,0.16,0.0,0.0142571792377822,0.0176975330006033,0.0163007005168351,0.0339982335174385,0.2412360634146394,14.029728429927234,16,750
42,0.1,0.16,0.05,6.651688326285983,7.047514139606996,1.723222459034797,8.770736598641793,0.0036466831223091,5.202857039354154,16,750
42,0.1,0.16,0.12,5.927049136263678,5.965340564906072,3.081922532014711,9.047263096920783,0.005640290915007,3.066182056454521,16,750
42,0.1,0.16,0.22,4.796377855275097,4.796377855268338,3.9647308522565856,8.761108707524922,0.0063979598943155,2.3044599059088737,16,750
42,0.1,0.16,0.3,4.112492982413883,4.112492982407811,3.8763063673298,7.9887993497376115,0.0062032534176805,2.129837848352562,16,750
42,0.1,0.28,0.0,0.0133346669154083,0.0242532336942211,0.0,0.0242532336942211,0.2439064726836436,13.632677987360418,16,750
42,0.1,0.28,0.05,5.532891337704095,5.941458074561435,1.7329817275358008,7.674439802097236,0.0079774838003691,2.989753870577943,16,750
42,0.1,0.28,0.12,5.233366290854139,5.233366290846232,3.1184728715741783,8.35183916242041,0.0072312216060432,2.506606944353664,16,750
42,0.1,0.28,0.22,4.732168604030958,4.732168604024076,4.270462943309835,9.00263154733391,0.0045703770867666,2.509043120226554,16,750
42,0.1,0.28,0.3,4.005567526791288,4.005567526785042,4.3071754240363,8.312742950821342,0.0034062006461248,2.44202727377015,16,750
42,0.1,0.42,0.0,0.0,0.0,0.0,0.0,0.2682727765038034,13.567592215643437,16,750
42,0.1,0.42,0.05,6.646507518746949,7.609850664079171,0.3121098854412147,7.921960549520386,0.0036155579241596,5.711883839855928,16,750
42,0.1,0.42,0.12,6.731343610095104,6.925496911721591,1.482992069917715,8.408488981639307,0.0055607942615744,3.858307350822418,16,750
42,0.1,0.42,0.22,5.581509558539393,5.581509558532217,2.9072055823519163,8.488715140884134,0.007250470183313,2.7800434063924304,16,750
42,0.1,0.42,0.3,5.033064512408429,5.033064512402171,3.5396285924825155,8.572693104884687,0.0080096321181383,2.392651453632355,16,750
42,0.22,0.0,0.0,0.0,0.0045800314859365,0.0354250749479204,0.040005106433857,0.4551760822837954,11.84870952000842,16,750
42,0.22,0.0,0.05,0.0,0.0,1.0410629578994752,1.0410629578994752,0.0057953814872062,5.930922523136529,16,750
42,0.22,0.0,0.12,0.0,0.0,2.1953914561123438,2.1953914561123438,0.0077536554553922,4.482032255345625,16,750
42,0.22,0.0,0.22,0.0,0.0,2.81404005230884,2.81404005230884,0.0086557687028235,3.0701093077206267,16,750
42,0.22,0.0,0.3,0.0,0.0007698150408425,3.211892805148871,3.2126626201897133,0.008719606022912,2.416394820669902,16,750
42,0.22,0.05,0.0,0.0,0.0,0.0065952463585152,0.0065952463585152,0.2858688848169455,12.845656367781745,16,750
42,0.22,0.05,0.05,3.7120509693430415,3.737006367607752,0.5006788531008346,4.237685220708586,0.0069132914059271,7.575399350873135,16,750
42,0.22,0.05,0.12,4.507456186434053,4.507456186422538,1.2080964154598748,5.715552601882413,0.0102456948044098,5.277226065449043,16,750
42,0.22,0.05,0.22,4.48221402069445,4.482214020687048,2.3495644742161845,6.831778494903232,0.0130637975783093,3.632320691932735,16,750
42,0.22,0.05,0.3,4.2301644453200655,4.230164445312128,2.932071191356262,7.16223563666839,0.0145120763474472,3.035197180716595,16,750
42,0.22,0.1,0.0,0.0080800755663172,0.0080800755642332,0.019624909454033,0.0277049850182663,0.2535080165801757,13.77130680630911,16,750
42,0.22,0.1,0.05,4.412300912551213,4.433378849695308,1.45022051662728,5.8835993663225885,0.0068394819759751,7.270223280652863,16,750
42,0.22,0.1,0.12,4.508005225656977,4.508005225647548,2.801934202163836,7.309939427811383,0.011330592024956,4.431623449262984,16,750
42,0.22,0.1,0.22,4.024427176056654,4.024427176050399,3.4831958617841723,7.507623037834571,0.0151918982864823,3.0130549251747576,16,750
42,0.22,0.1,0.3,3.8335416577286585,3.8335416577241017,3.5080365283847743,7.341578186108876,0.016852922098508,2.584085660905205,16,750
42,0.22,0.12,0.0,0.0372132477580561,0.0561325498153856,0.0,0.0561325498153856,0.2493493737951119,13.794621470892372,16,750
42,0.22,0.12,0.05,4.587779415400966,4.587779415389623,1.618656224542098,6.206435639931721,0.0065874840888027,7.0894830447273725,16,750
42,0.22,0.12,0.12,4.585346089708763,4.585346089701575,3.1818309984337207,7.767177088135295,0.0112329551687311,4.172645528166667,16,750
42,0.22,0.12,0.22,4.105206569983584,4.105206569979599,3.746786191556164,7.851992761535763,0.014861345978985,2.8531035086025964,16,750
42,0.22,0.12,0.3,3.74131776793574,3.741317767928889,3.529768570511565,7.271086338440454,0.0161353780761108,2.4951171990515286,16,750
42,0.22,0.16,0.0,0.0011777459984998,0.0217865763596009,0.0177084606059181,0.039495036965519,0.2422061091656624,13.902646277792028,16,750
42,0.22,0.16,0.05,3.6383557532554263,3.707978695115384,1.9184679486238432,5.626446643739227,0.0071446869624482,6.049492042921229,16,750
42,0.22,0.16,0.12,3.961090147285148,3.9610901472766464,3.1535739605596884,7.114664107836335,0.0110561829965659,3.638940770313383,16,750
42,0.22,0.16,0.22,3.5019732569637303,3.5019732569605786,3.409243138576286,6.911216395536865,0.0129126328310961,2.668472421020641,16,750
42,0.22,0.16,0.3,3.2600615846447285,3.260061584638965,3.1503662764542586,6.410427861093224,0.0128711545586664,2.42775166719634,16,750
42,0.22,0.28,0.0,0.0021631041261271,0.0021631041240089,0.0218805000981803,0.0240436042221893,0.2444518673491998,13.799015705686545,16,750
42,0.22,0.28,0.05,3.398196689255157,3.39819668924339,2.0022446494062462,5.400441338649636,0.0137498267837012,3.976897188699101,16,750
42,0.22,0.28,0.12,3.59638889751991,3.596388897510646,2.730710115496285,6.327099013006931,0.0130890909687469,3.3855822992976603,16,750
42,0.22,0.28,0.22,3.3251831409767107,3.3251831409669053,3.4191964129396863,6.744379553906592,0.0097737399789178,3.116784581776219,16,750
42,0.22,0.28,0.3,2.934878289372494,2.9348782893660856,3.407070586999321,6.341948876365407,0.0081041736431601,2.7223444707095403,16,750
42,0.22,0.42,0.0,0.0,0.0,0.0506373075395921,0.0506373075395921,0.2432568079190279,13.763681795341684,16,750
42,0.22,0.42,0.05,3.771807795611197,3.777378764873462,0.8537686283304784,4.631147393203941,0.0072254557036895,7.277899519908126,16,750
42,0.22,0.42,0.12,4.238312568061492,4.238312568049414,2.083802638452971,6.322115206502385,0.0114456752074672,4.671947107652237,16,750
42,0.22,0.42,0.22,4.144491278901918,4.144491278895914,2.842497608141266,6.98698888703718,0.0151433277451191,3.181406687538449,16,750
42,0.22,0.42,0.3,4.038924648910355,4.038924648906231,3.057010558402651,7.095935207308882,0.0168738651219561,2.682926757567172,16,750
42,0.5,0.0,0.0,0.0,0.0057757422288294,0.0,0.0057757422288294,0.4563465709876767,11.841424206051832,16,750
42,0.5,0.0,0.05,0.0085064954704194,0.0085064954683319,0.9771582220643656,0.9856647175326976,0.0168866220606186,5.788607997172429,16,750
