family,seed,units,sr,input_scale,leak,task,val_nmse,test_nmse,alpha,replicate,val_rank_pct
ESN,45,100,1.1,0.1,0.7,mackey_glass,3.4377791136897752e-06,1.997945297774263e-06,1e-07,mackey_glass__seed45,0.2962962962962963
ESN,45,100,1.1,0.1,0.7,narma10,0.2051085529244909,0.1996359356426521,0.01,narma10__seed45,0.1111111111111111
ESN,45,100,1.1,0.1,0.7,lorenz,1.856628114883573e-05,7.629333074854141e-06,1e-08,lorenz__seed45,0.8518518518518519
ESN,45,100,1.1,0.1,0.7,sunspots_annual,0.1835913717624291,0.1832378294141645,1.0,sunspots_annual__seed45,0.1851851851851851
ESN,45,100,1.1,0.1,1.0,mackey_glass,0.0001074657837442,6.637036158964064e-05,1e-08,mackey_glass__seed45,0.8518518518518519
ESN,45,100,1.1,0.1,1.0,narma10,0.36795491335114,0.4058648503812007,0.1,narma10__seed45,0.6296296296296297
ESN,45,100,1.1,0.1,1.0,lorenz,9.647502277182764e-05,0.0001834537740099,0.0001,lorenz__seed45,0.925925925925926
ESN,45,100,1.1,0.1,1.0,sunspots_annual,0.2250892641087958,0.1604744622721883,1.0,sunspots_annual__seed45,0.8148148148148148
ESN,45,100,1.1,0.5,0.3,mackey_glass,7.63305778537317e-05,5.8047773805526174e-05,1e-05,mackey_glass__seed45,0.7777777777777778
ESN,45,100,1.1,0.5,0.3,narma10,0.3398105669516882,0.299548745377821,0.1,narma10__seed45,0.4444444444444444
ESN,45,100,1.1,0.5,0.3,lorenz,0.000218407592755,0.0001970507671643,0.001,lorenz__seed45,0.9629629629629628
ESN,45,100,1.1,0.5,0.3,sunspots_annual,0.2161688351859892,0.2988373527009897,0.1,sunspots_annual__seed45,0.7037037037037037
ESN,45,100,1.1,0.5,0.7,mackey_glass,9.038627375620796e-06,5.480181141224753e-06,1e-05,mackey_glass__seed45,0.4814814814814814
ESN,45,100,1.1,0.5,0.7,narma10,0.2878198186574429,0.2868043258741355,1.0,narma10__seed45,0.2592592592592592
ESN,45,100,1.1,0.5,0.7,lorenz,1.5556959002960591e-06,1.0578153735847454e-06,1e-06,lorenz__seed45,0.5555555555555556
ESN,45,100,1.1,0.5,0.7,sunspots_annual,0.1850397895377223,0.1731879676100692,10.0,sunspots_annual__seed45,0.2222222222222222
ESN,45,100,1.1,0.5,1.0,mackey_glass,8.725527130864949e-06,1.2200119894119875e-05,1e-05,mackey_glass__seed45,0.4444444444444444
ESN,45,100,1.1,0.5,1.0,narma10,0.2997746355700573,0.4913737621502203,1.0,narma10__seed45,0.3333333333333333
ESN,45,100,1.1,0.5,1.0,lorenz,2.0360170248390213e-06,1.5060824057027048e-06,1e-07,lorenz__seed45,0.5925925925925926
ESN,45,100,1.1,0.5,1.0,sunspots_annual,0.2213394413803695,0.1357072257643262,10.0,sunspots_annual__seed45,0.7777777777777778
ESN,45,100,1.1,1.0,0.3,mackey_glass,0.0001781891953269,0.000100045405803,0.0001,mackey_glass__seed45,0.925925925925926
ESN,45,100,1.1,1.0,0.3,narma10,0.3752590084931043,0.3245483831514608,0.1,narma10__seed45,0.6666666666666666
ESN,45,100,1.1,1.0,0.3,lorenz,6.326298021843812e-05,3.837907443946231e-05,0.0001,lorenz__seed45,0.8888888888888888
ESN,45,100,1.1,1.0,0.3,sunspots_annual,0.1992983201835372,0.3278757047455011,0.1,sunspots_annual__seed45,0.5555555555555556
ESN,45,100,1.1,1.0,0.7,mackey_glass,2.1652323685545546e-05,2.2756489680796587e-05,1e-05,mackey_glass__seed45,0.6296296296296297
ESN,45,100,1.1,1.0,0.7,narma10,0.3784562287729895,0.3801055919803874,1.0,narma10__seed45,0.7037037037037037
ESN,45,100,1.1,1.0,0.7,lorenz,4.553613634351557e-06,1.3337804606875738e-05,1e-07,lorenz__seed45,0.7777777777777778
ESN,45,100,1.1,1.0,0.7,sunspots_annual,0.1822537518377498,0.1794222581467816,10.0,sunspots_annual__seed45,0.1481481481481481
ESN,45,100,1.1,1.0,1.0,mackey_glass,1.81525089397437e-05,2.5298829888312663e-05,0.0001,mackey_glass__seed45,0.5925925925925926
ESN,45,100,1.1,1.0,1.0,narma10,0.5518995442443372,0.7388452690898305,1.0,narma10__seed45,0.8888888888888888
ESN,45,100,1.1,1.0,1.0,lorenz,5.372708715932037e-06,2.24368017846898e-06,1e-05,lorenz__seed45,0.8148148148148148
ESN,45,100,1.1,1.0,1.0,sunspots_annual,0.2401566551647732,0.1586887986931933,10.0,sunspots_annual__seed45,0.925925925925926
ESN,46,100,0.5,0.1,0.3,mackey_glass,0.000295031698422,0.0002605172176361,1e-08,mackey_glass__seed46,0.925925925925926
ESN,46,100,0.5,0.1,0.3,narma10,0.3448917043637377,0.3013040394091485,0.0001,narma10__seed46,0.4444444444444444
ESN,46,100,0.5,0.1,0.3,lorenz,3.603924389347742e-06,2.309642844231829e-06,1e-08,lorenz__seed46,0.5555555555555556
ESN,46,100,0.5,0.1,0.3,sunspots_annual,0.1749414297588042,0.1788345443954782,1e-05,sunspots_annual__seed46,0.037037037037037
ESN,46,100,0.5,0.1,0.7,mackey_glass,1.6387946992301007e-05,1.630757925874151e-05,1e-08,mackey_glass__seed46,0.4444444444444444
ESN,46,100,0.5,0.1,0.7,narma10,0.2595748483013211,0.2921405761690026,1e-08,narma10__seed46,0.1481481481481481
ESN,46,100,0.5,0.1,0.7,lorenz,7.30948540841749e-08,4.777095328533849e-08,1e-08,lorenz__seed46,0.3703703703703703
ESN,46,100,0.5,0.1,0.7,sunspots_annual,0.1842948084394712,0.2621099361034466,1e-08,sunspots_annual__seed46,0.074074074074074
ESN,46,100,0.5,0.1,1.0,mackey_glass,3.354625874077953e-06,4.162342264964459e-06,1e-08,mackey_glass__seed46,0.2222222222222222
ESN,46,100,0.5,0.1,1.0,narma10,0.1780256496934637,0.3320987172590723,1e-08,narma10__seed46,0.074074074074074
ESN,46,100,0.5,0.1,1.0,lorenz,2.3998011390045835e-08,1.4809568590590405e-08,1e-08,lorenz__seed46,0.2222222222222222
ESN,46,100,0.5,0.1,1.0,sunspots_annual,0.22530799544639,0.2002348440057848,1.0,sunspots_annual__seed46,0.7037037037037037
ESN,46,100,0.5,0.5,0.3,mackey_glass,8.762835498863528e-05,6.347801240923636e-05,1e-08,mackey_glass__seed46,0.6296296296296297
ESN,46,100,0.5,0.5,0.3,narma10,0.3600964366788747,0.2962537647041253,0.001,narma10__seed46,0.5555555555555556
ESN,46,100,0.5,0.5,0.3,lorenz,5.387733568520322e-07,4.667613989021931e-07,1e-07,lorenz__seed46,0.4814814814814814
ESN,46,100,0.5,0.5,0.3,sunspots_annual,0.1883453007565523,0.2088150192404551,0.001,sunspots_annual__seed46,0.1111111111111111
ESN,46,100,0.5,0.5,0.7,mackey_glass,5.625362554413805e-06,7.534576782161647e-06,1e-08,mackey_glass__seed46,0.2962962962962963
ESN,46,100,0.5,0.5,0.7,narma10,0.3383374184668068,0.3655470281245333,1e-05,narma10__seed46,0.3703703703703703
ESN,46,100,0.5,0.5,0.7,lorenz,9.638499720760072e-09,8.253403464413561e-09,1e-08,lorenz__seed46,0.1481481481481481
ESN,46,100,0.5,0.5,0.7,sunspots_annual,0.1924108985112308,0.1414087207414259,0.1,sunspots_annual__seed46,0.2962962962962963
ESN,46,100,0.5,0.5,1.0,mackey_glass,1.6717456917888645e-06,2.569900763360157e-06,1e-08,mackey_glass__seed46,0.074074074074074
ESN,46,100,0.5,0.5,1.0,narma10,0.6583661570271362,0.7261853159391468,0.1,narma10__seed46,0.9629629629629628
ESN,46,100,0.5,0.5,1.0,lorenz,4.882862222881439e-09,4.894215457581279e-09,1e-08,lorenz__seed46,0.037037037037037
ESN,46,100,0.5,0.5,1.0,sunspots_annual,0.2269185762693359,0.1269799324037118,0.01,sunspots_annual__seed46,0.7407407407407407
ESN,46,100,0.5,1.0,0.3,mackey_glass,0.0001504404674724,0.0001018013248218,1e-07,mackey_glass__seed46,0.8148148148148148
ESN,46,100,0.5,1.0,0.3,narma10,0.3765910238246017,0.3027759003423099,0.001,narma10__seed46,0.7777777777777778
ESN,46,100,0.5,1.0,0.3,lorenz,6.776949822388043e-07,8.161452834292936e-08,1e-08,lorenz__seed46,0.5185185185185185
ESN,46,100,0.5,1.0,0.3,sunspots_annual,0.2167459020375031,0.6568238797366875,1e-05,sunspots_annual__seed46,0.6296296296296297
ESN,46,100,0.5,1.0,0.7,mackey_glass,7.718591987454664e-06,8.240733039246552e-06,1e-08,mackey_glass__seed46,0.3703703703703703
ESN,46,100,0.5,1.0,0.7,narma10,0.4769978841328576,0.4918082399224128,0.0001,narma10__seed46,0.8888888888888888
ESN,46,100,0.5,1.0,0.7,lorenz,3.090858281090445e-08,7.854214284676554e-09,1e-08,lorenz__seed46,0.2962962962962963
ESN,46,100,0.5,1.0,0.7,sunspots_annual,0.1924565921131804,0.1477067707222898,0.1,sunspots_annual__seed46,0.3333333333333333
ESN,46,100,0.5,1.0,1.0,mackey_glass,2.076961807861076e-06,2.8128580387564388e-06,1e-08,mackey_glass__seed46,0.1481481481481481
ESN,46,100,0.5,1.0,1.0,narma10,0.6678396814591784,0.7397842762556753,1.0,narma10__seed46,1.0
ESN,46,100,0.5,1.0,1.0,lorenz,8.635999412043699e-09,3.001897680026443e-09,1e-08,lorenz__seed46,0.1111111111111111
ESN,46,100,0.5,1.0,1.0,sunspots_annual,0.2341490746768785,0.1385979669616935,0.1,sunspots_annual__seed46,0.8888888888888888
ESN,46,100,0.9,0.1,0.3,mackey_glass,9.15060490291594e-05,5.372469139584211e-05,1e-08,mackey_glass__seed46,0.6666666666666666
ESN,46,100,0.9,0.1,0.3,narma10,0.3239225817800397,0.2943926529495317,1e-06,narma10__seed46,0.3333333333333333
ESN,46,100,0.9,0.1,0.3,lorenz,6.003679883106487e-05,3.8721016994489926e-05,1e-07,lorenz__seed46,0.8148148148148148
ESN,46,100,0.9,0.1,0.3,sunspots_annual,0.1976525249779242,0.187374774410765,0.01,sunspots_annual__seed46,0.4444444444444444
ESN,46,100,0.9,0.1,0.7,mackey_glass,1.97988596377547e-06,2.3216326777288606e-06,1e-08,mackey_glass__seed46,0.1111111111111111
ESN,46,100,0.9,0.1,0.7,narma10,0.2179666490460307,0.2269160360590282,0.0001,narma10__seed46,0.1111111111111111
ESN,46,100,0.9,0.1,0.7,lorenz,4.404878082026069e-08,5.2936833467708594e-08,1e-08,lorenz__seed46,0.3333333333333333
ESN,46,100,0.9,0.1,0.7,sunspots_annual,0.1919184689898538,0.1772993578382929,1.0,sunspots_annual__seed46,0.2592592592592592
ESN,46,100,0.9,0.1,1.0,mackey_glass,6.880267247696917e-07,9.539559762806037e-07,1e-08,mackey_glass__seed46,0.037037037037037
ESN,46,100,0.9,0.1,1.0,narma10,0.1621234230521668,0.2722456738433708,0.0001,narma10__seed46,0.037037037037037
ESN,46,100,0.9,0.1,1.0,lorenz,6.849027661148925e-09,7.048761627218914e-09,1e-08,lorenz__seed46,0.074074074074074
ESN,46,100,0.9,0.1,1.0,sunspots_annual,0.1966197572390142,0.1427256659734943,1.0,sunspots_annual__seed46,0.3703703703703703
ESN,46,100,0.9,0.5,0.3,mackey_glass,9.478258258340338e-05,2.479374697721887e-05,1e-07,mackey_glass__seed46,0.7037037037037037
ESN,46,100,0.9,0.5,0.3,narma10,0.3589246206282474,0.3008956485804555,0.1,narma10__seed46,0.5185185185185185
ESN,46,100,0.9,0.5,0.3,lorenz,1.1990646633075524e-05,8.445577821437178e-06,1e-07,lorenz__seed46,0.6296296296296297
ESN,46,100,0.9,0.5,0.3,sunspots_annual,0.1980453362223655,0.1759346169181201,0.01,sunspots_annual__seed46,0.4814814814814814
ESN,46,100,0.9,0.5,0.7,mackey_glass,4.820046684739945e-06,3.678205578872675e-06,1e-07,mackey_glass__seed46,0.2592592592592592
ESN,46,100,0.9,0.5,0.7,narma10,0.2830932469881564,0.3327553106248262,0.001,narma10__seed46,0.2592592592592592
ESN,46,100,0.9,0.5,0.7,lorenz,2.6694034378025297e-08,1.5963641612238926e-08,1e-08,lorenz__seed46,0.2592592592592592
ESN,46,100,0.9,0.5,0.7,sunspots_annual,0.197200929912596,0.148168134134925,1.0,sunspots_annual__seed46,0.4074074074074074
ESN,46,100,0.9,0.5,1.0,mackey_glass,2.524903199175513e-06,3.228609989355691e-06,1e-06,mackey_glass__seed46,0.1851851851851851
ESN,46,100,0.9,0.5,1.0,narma10,0.2757408513220903,0.4087905147782071,0.1,narma10__seed46,0.2222222222222222
ESN,46,100,0.9,0.5,1.0,lorenz,1.0237175556028644e-08,5.5162775428776775e-09,1e-08,lorenz__seed46,0.1851851851851851
ESN,46,100,0.9,0.5,1.0,sunspots_annual,0.2314125975183745,0.1694328921765239,10.0,sunspots_annual__seed46,0.8148148148148148
ESN,46,100,0.9,1.0,0.3,mackey_glass,0.0001075962013422,3.93536395952563e-05,1e-06,mackey_glass__seed46,0.7407407407407407
ESN,46,100,0.9,1.0,0.3,narma10,0.37567656688307,0.2949414554597595,0.1,narma10__seed46,0.7407407407407407
ESN,46,100,0.9,1.0,0.3,lorenz,2.2255092508388925e-05,1.800093991063754e-05,1e-05,lorenz__seed46,0.7407407407407407
ESN,46,100,0.9,1.0,0.3,sunspots_annual,0.2051862308758394,0.3669129458562405,0.1,sunspots_annual__seed46,0.5185185185185185
ESN,46,100,0.9,1.0,0.7,mackey_glass,1.2565842149674007e-05,1.4797073042040057e-05,1e-08,mackey_glass__seed46,0.4074074074074074
ESN,46,100,0.9,1.0,0.7,narma10,0.3742045464626722,0.3372930954607743,0.1,narma10__seed46,0.7037037037037037
ESN,46,100,0.9,1.0,0.7,lorenz,4.771925316130617e-07,3.105449229802059e-07,1e-08,lorenz__seed46,0.4444444444444444
ESN,46,100,0.9,1.0,0.7,sunspots_annual,0.1910440663784647,0.1493329995662892,1.0,sunspots_annual__seed46,0.1481481481481481
ESN,46,100,0.9,1.0,1.0,mackey_glass,7.401649936586924e-06,1.211958178872918e-05,1e-05,mackey_glass__seed46,0.3333333333333333
ESN,46,100,0.9,1.0,1.0,narma10,0.5807289726985398,0.5593398785257384,0.1,narma10__seed46,0.925925925925926
ESN,46,100,0.9,1.0,1.0,lorenz,1.7957866631636728e-07,7.012315310940026e-08,1e-07,lorenz__seed46,0.4074074074074074
ESN,46,100,0.9,1.0,1.0,sunspots_annual,0.238632135623571,0.1494140712456069,1.0,sunspots_annual__seed46,0.925925925925926
ESN,46,100,1.1,0.1,0.3,mackey_glass,0.0015542535488151,0.0037746880036514,0.0001,mackey_glass__seed46,1.0
ESN,46,100,1.1,0.1,0.3,narma10,0.3656477463352579,0.2854876595829224,0.01,narma10__seed46,0.6296296296296297
ESN,46,100,1.1,0.1,0.3,lorenz,0.001493762587923,0.0028496905507279,0.0001,lorenz__seed46,1.0
ESN,46,100,1.1,0.1,0.3,sunspots_annual,0.6205381704630918,0.2356039064474147,0.1,sunspots_annual__seed46,1.0
ESN,46,100,1.1,0.1,0.7,mackey_glass,0.0001388534841373,0.0004848352589216,1e-07,mackey_glass__seed46,0.7777777777777778
ESN,46,100,1.1,0.1,0.7,narma10,0.2690921332817644,0.2554720532038183,0.001,narma10__seed46,0.1851851851851851
ESN,46,100,1.1,0.1,0.7,lorenz,0.0001319481790149,7.837284818005271e-05,1e-05,lorenz__seed46,0.8518518518518519
ESN,46,100,1.1,0.1,0.7,sunspots_annual,0.2185558341524637,0.1755706225604014,1.0,sunspots_annual__seed46,0.6666666666666666
ESN,46,100,1.1,0.1,1.0,mackey_glass,0.0004020795174414,0.0002611784632496,0.0001,mackey_glass__seed46,0.9629629629629628
ESN,46,100,1.1,0.1,1.0,narma10,0.3987851865644277,0.5579511495597467,0.1,narma10__seed46,0.8148148148148148
ESN,46,100,1.1,0.1,1.0,lorenz,0.0004069916637961,0.0003562585694069,0.0001,lorenz__seed46,0.925925925925926
ESN,46,100,1.1,0.1,1.0,sunspots_annual,0.2161973853031978,0.1617672529813958,1.0,sunspots_annual__seed46,0.5925925925925926
ESN,46,100,1.1,0.5,0.3,mackey_glass,0.0001938850070457,4.55735406180414e-05,1e-05,mackey_glass__seed46,0.8888888888888888
ESN,46,100,1.1,0.5,0.3,narma10,0.3544809854179382,0.2667957450505961,0.1,narma10__seed46,0.4814814814814814
ESN,46,100,1.1,0.5,0.3,lorenz,0.0004211628912296,0.0007483574624896,1e-05,lorenz__seed46,0.9629629629629628
ESN,46,100,1.1,0.5,0.3,sunspots_annual,0.249945410007083,0.2649662090242705,0.1,sunspots_annual__seed46,0.9629629629629628
ESN,46,100,1.1,0.5,0.7,mackey_glass,2.2759426452045023e-05,1.5754012519807963e-05,1e-05,mackey_glass__seed46,0.5185185185185185
ESN,46,100,1.1,0.5,0.7,narma10,0.2934655191319028,0.3102007467726367,0.1,narma10__seed46,0.2962962962962963
ESN,46,100,1.1,0.5,0.7,lorenz,8.840791807176226e-06,9.464772476152617e-06,1e-06,lorenz__seed46,0.5925925925925926
ESN,46,100,1.1,0.5,0.7,sunspots_annual,0.2122977375648988,0.1817079002307498,10.0,sunspots_annual__seed46,0.5555555555555556
ESN,46,100,1.1,0.5,1.0,mackey_glass,1.7853523738521133e-05,2.8641241329226103e-05,1e-05,mackey_glass__seed46,0.4814814814814814
ESN,46,100,1.1,0.5,1.0,narma10,0.339310638751229,0.5418026258346407,1.0,narma10__seed46,0.4074074074074074
ESN,46,100,1.1,0.5,1.0,lorenz,1.455447848514678e-05,1.4891590375404046e-05,1e-05,lorenz__seed46,0.7037037037037037
ESN,46,100,1.1,0.5,1.0,sunspots_annual,0.2338144936532682,0.1517062003763312,10.0,sunspots_annual__seed46,0.8518518518518519
ESN,46,100,1.1,1.0,0.3,mackey_glass,0.0001767997303653,9.813767743513982e-05,0.0001,mackey_glass__seed46,0.8518518518518519
ESN,46,100,1.1,1.0,0.3,narma10,0.3667679861418881,0.319690030634673,0.1,narma10__seed46,0.6666666666666666
ESN,46,100,1.1,1.0,0.3,lorenz,0.0002082685717894,0.0002482818788314,0.0001,lorenz__seed46,0.8888888888888888
ESN,46,100,1.1,1.0,0.3,sunspots_annual,0.1917086109003924,0.4212288097181529,0.1,sunspots_annual__seed46,0.1851851851851851
ESN,46,100,1.1,1.0,0.7,mackey_glass,5.632270126996939e-05,4.583692162247884e-05,1e-05,mackey_glass__seed46,0.5925925925925926
ESN,46,100,1.1,1.0,0.7,narma10,0.3632973480484829,0.3464050412240637,1.0,narma10__seed46,0.5925925925925926
ESN,46,100,1.1,1.0,0.7,lorenz,1.3789579010655676e-05,3.0410774868486536e-06,1e-05,lorenz__seed46,0.6666666666666666
ESN,46,100,1.1,1.0,0.7,sunspots_annual,0.191890221212636,0.1892590616713368,10.0,sunspots_annual__seed46,0.2222222222222222
ESN,46,100,1.1,1.0,1.0,mackey_glass,3.341900962465684e-05,4.820226370661963e-05,0.0001,mackey_glass__seed46,0.5555555555555556
ESN,46,100,1.1,1.0,1.0,narma10,0.4727422394177555,0.514668846838682,1.0,narma10__seed46,0.8518518518518519
ESN,46,100,1.1,1.0,1.0,lorenz,2.861175730010348e-05,2.773892874948432e-05,1e-05,lorenz__seed46,0.7777777777777778
ESN,46,100,1.1,1.0,1.0,sunspots_annual,0.2304819255243271,0.1720508731764094,10.0,sunspots_annual__seed46,0.7777777777777778
ESN,47,100,0.5,0.1,0.3,mackey_glass,0.0003099451453267,0.000271187806451,1e-08,mackey_glass__seed47,0.925925925925926
ESN,47,100,0.5,0.1,0.3,narma10,0.3422851738951485,0.3011937029719178,0.0001,narma10__seed47,0.5185185185185185
ESN,47,100,0.5,0.1,0.3,lorenz,3.947492524665115e-06,2.730344288528761e-06,1e-08,lorenz__seed47,0.7037037037037037
ESN,47,100,0.5,0.1,0.3,sunspots_annual,0.173839701064623,0.1945389819348635,0.001,sunspots_annual__seed47,0.037037037037037
ESN,47,100,0.5,0.1,0.7,mackey_glass,1.456491285379956e-05,1.4465206715680082e-05,1e-08,mackey_glass__seed47,0.5555555555555556
ESN,47,100,0.5,0.1,0.7,narma10,0.2658600814082572,0.3238873598181735,1e-08,narma10__seed47,0.2222222222222222
ESN,47,100,0.5,0.1,0.7,lorenz,1.4252253592881521e-07,7.700025577055966e-08,1e-08,lorenz__seed47,0.4444444444444444
ESN,47,100,0.5,0.1,0.7,sunspots_annual,0.1957131892349653,0.1769312790244921,0.1,sunspots_annual__seed47,0.2592592592592592
ESN,47,100,0.5,0.1,1.0,mackey_glass,2.955801764993823e-06,3.5999257844459145e-06,1e-08,mackey_glass__seed47,0.2962962962962963
ESN,47,100,0.5,0.1,1.0,narma10,0.2305674697574254,0.3582192785266408,1e-08,narma10__seed47,0.1851851851851851
ESN,47,100,0.5,0.1,1.0,lorenz,3.7007225147312215e-08,1.9495923130643665e-08,1e-08,lorenz__seed47,0.2962962962962963
ESN,47,100,0.5,0.1,1.0,sunspots_annual,0.2352671279345085,0.2116882111343786,1.0,sunspots_annual__seed47,0.7407407407407407
ESN,47,100,0.5,0.5,0.3,mackey_glass,7.484401161449213e-05,7.055421773940324e-05,1e-08,mackey_glass__seed47,0.7037037037037037
ESN,47,100,0.5,0.5,0.3,narma10,0.3548104368341671,0.2895170029468739,0.001,narma10__seed47,0.5925925925925926
ESN,47,100,0.5,0.5,0.3,lorenz,1.7701067325803639e-07,8.60608174616312e-08,1e-08,lorenz__seed47,0.4814814814814814
ESN,47,100,0.5,0.5,0.3,sunspots_annual,0.1796395459248547,0.21853787618156,0.001,sunspots_annual__seed47,0.074074074074074
ESN,47,100,0.5,0.5,0.7,mackey_glass,4.255627633973988e-06,6.671365476235024e-06,1e-08,mackey_glass__seed47,0.3703703703703703
ESN,47,100,0.5,0.5,0.7,narma10,0.372588643942892,0.3628096976473946,1e-05,narma10__seed47,0.7037037037037037
ESN,47,100,0.5,0.5,0.7,lorenz,8.780219275141984e-09,8.5960536177619e-09,1e-08,lorenz__seed47,0.1111111111111111
ESN,47,100,0.5,0.5,0.7,sunspots_annual,0.2037903953175633,0.1270778073098145,0.01,sunspots_annual__seed47,0.4444444444444444
ESN,47,100,0.5,0.5,1.0,mackey_glass,1.1727018607641967e-06,2.056841150713507e-06,1e-08,mackey_glass__seed47,0.1111111111111111
ESN,47,100,0.5,0.5,1.0,narma10,0.6740496369936566,0.7381611786509449,1.0,narma10__seed47,1.0
ESN,47,100,0.5,0.5,1.0,lorenz,7.455318152499544e-09,7.393474622076953e-09,1e-08,lorenz__seed47,0.037037037037037
ESN,47,100,0.5,0.5,1.0,sunspots_annual,0.2336934519699024,0.1517215539612124,0.001,sunspots_annual__seed47,0.7037037037037037
ESN,47,100,0.5,1.0,0.3,mackey_glass,0.0001180487984689,5.391582107967136e-05,1e-08,mackey_glass__seed47,0.7777777777777778
ESN,47,100,0.5,1.0,0.3,narma10,0.3898784914582681,0.2605888309704307,0.001,narma10__seed47,0.7777777777777778
ESN,47,100,0.5,1.0,0.3,lorenz,4.718176026150818e-07,7.056509516539455e-08,1e-08,lorenz__seed47,0.5185185185185185
ESN,47,100,0.5,1.0,0.3,sunspots_annual,0.2031916719453,0.2582034143323963,0.01,sunspots_annual__seed47,0.4074074074074074
ESN,47,100,0.5,1.0,0.7,mackey_glass,9.190861818020451e-06,7.709068782280299e-06,1e-08,mackey_glass__seed47,0.4814814814814814
ESN,47,100,0.5,1.0,0.7,narma10,0.5192820855527019,0.5149237858382714,0.001,narma10__seed47,0.8888888888888888
ESN,47,100,0.5,1.0,0.7,lorenz,3.2647436008081754e-08,7.903739489143816e-09,1e-08,lorenz__seed47,0.2592592592592592
ESN,47,100,0.5,1.0,0.7,sunspots_annual,0.1980866971837208,0.1484332769425375,0.1,sunspots_annual__seed47,0.2962962962962963
ESN,47,100,0.5,1.0,1.0,mackey_glass,2.134004224806589e-06,2.9083694431813783e-06,1e-08,mackey_glass__seed47,0.1481481481481481
ESN,47,100,0.5,1.0,1.0,narma10,0.6708717340550632,0.7463453244111302,0.1,narma10__seed47,0.9629629629629628
ESN,47,100,0.5,1.0,1.0,lorenz,7.965223484030741e-09,4.606146141732936e-09,1e-08,lorenz__seed47,0.074074074074074
ESN,47,100,0.5,1.0,1.0,sunspots_annual,0.2384266927015774,0.1461709095000204,0.01,sunspots_annual__seed47,0.8148148148148148
ESN,47,100,0.9,0.1,0.3,mackey_glass,5.365747884887987e-05,4.84349577969344e-05,1e-08,mackey_glass__seed47,0.6666666666666666
ESN,47,100,0.9,0.1,0.3,narma10,0.3106201064764884,0.2161703717938872,1e-06,narma10__seed47,0.4074074074074074
ESN,47,100,0.9,0.1,0.3,lorenz,2.1621247944027497e-05,2.0728408847695827e-05,1e-08,lorenz__seed47,0.8148148148148148
ESN,47,100,0.9,0.1,0.3,sunspots_annual,0.1832343629836297,0.2013107706878485,0.01,sunspots_annual__seed47,0.1111111111111111
ESN,47,100,0.9,0.1,0.7,mackey_glass,2.368609729548514e-06,2.6230751166633287e-06,1e-08,mackey_glass__seed47,0.1851851851851851
ESN,47,100,0.9,0.1,0.7,narma10,0.1964642219551597,0.2561309393894413,1e-06,narma10__seed47,0.1111111111111111
ESN,47,100,0.9,0.1,0.7,lorenz,3.8420791661190186e-08,2.6614420679145995e-08,1e-08,lorenz__seed47,0.3333333333333333
ESN,47,100,0.9,0.1,0.7,sunspots_annual,0.1857251765938049,0.1782420888615383,1.0,sunspots_annual__seed47,0.1481481481481481
ESN,47,100,0.9,0.1,1.0,mackey_glass,6.139123918892985e-07,8.374784608554573e-07,1e-08,mackey_glass__seed47,0.037037037037037
ESN,47,100,0.9,0.1,1.0,narma10,0.1391734535191575,0.2133149488803528,0.001,narma10__seed47,0.037037037037037
ESN,47,100,0.9,0.1,1.0,lorenz,9.82342191312142e-09,7.346694766605928e-09,1e-08,lorenz__seed47,0.1481481481481481
ESN,47,100,0.9,0.1,1.0,sunspots_annual,0.21070308581805,0.149543495976237,1.0,sunspots_annual__seed47,0.5925925925925926
ESN,47,100,0.9,0.5,0.3,mackey_glass,9.399222463324028e-05,2.5152967365947552e-05,1e-07,mackey_glass__seed47,0.7407407407407407
ESN,47,100,0.9,0.5,0.3,narma10,0.3641233959760132,0.2853080602762821,0.01,narma10__seed47,0.6666666666666666
ESN,47,100,0.9,0.5,0.3,lorenz,7.673593447971907e-06,2.4219391996736425e-05,1e-08,lorenz__seed47,0.7407407407407407
ESN,47,100,0.9,0.5,0.3,sunspots_annual,0.1935372319139264,0.2263476789744655,0.01,sunspots_annual__seed47,0.2222222222222222
ESN,47,100,0.9,0.5,0.7,mackey_glass,2.8886022220593537e-06,3.1024020613271973e-06,1e-07,mackey_glass__seed47,0.2592592592592592
ESN,47,100,0.9,0.5,0.7,narma10,0.2790695323854234,0.2852018186895399,0.01,narma10__seed47,0.2592592592592592
ESN,47,100,0.9,0.5,0.7,lorenz,1.826800060340829e-08,3.4966136740421033e-08,1e-08,lorenz__seed47,0.2222222222222222
ESN,47,100,0.9,0.5,0.7,sunspots_annual,0.2052481190906015,0.1413269818669083,1.0,sunspots_annual__seed47,0.4814814814814814
ESN,47,100,0.9,0.5,1.0,mackey_glass,7.73147405117425e-07,8.348451668003423e-07,1e-08,mackey_glass__seed47,0.074074074074074
ESN,47,100,0.9,0.5,1.0,narma10,0.2842186671624589,0.3408078180708146,0.01,narma10__seed47,0.3703703703703703
ESN,47,100,0.9,0.5,1.0,lorenz,1.4901241260536445e-08,3.085144463872158e-09,1e-08,lorenz__seed47,0.1851851851851851
ESN,47,100,0.9,0.5,1.0,sunspots_annual,0.253124781801723,0.1154393553458932,0.1,sunspots_annual__seed47,0.9629629629629628
ESN,47,100,0.9,1.0,0.3,mackey_glass,0.0001789050678514,0.0001200641558025,1e-05,mackey_glass__seed47,0.8888888888888888
