variant,task,seed,readout,beta_pi,lambda_pi,gamma,effective_gamma,nominal_gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
depolarizing,narma10,46,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,46,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050954620038275,1.0092560440704363,10.0
depolarizing,lorenz,47,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,47,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,47,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,47,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050763666043414,1.009282825984632,1e-08
depolarizing,lorenz,48,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,48,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,48,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,48,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.00354673115871,1.011771474877685,1e-08
depolarizing,lorenz,49,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,49,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,49,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,49,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050931934678229,1.0092592211118994,1e-08
depolarizing,lorenz,50,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,50,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,50,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,50,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0044181740542548,1.0102642390117522,1e-08
depolarizing,lorenz,51,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,51,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,51,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,51,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050954503323721,1.0092560604128853,1e-08
depolarizing,lorenz,52,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,52,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,52,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,52,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0034493833088909,1.0119577339265218,1e-08
depolarizing,lorenz,53,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,53,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,53,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,53,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0034390373683864,1.0119777695190362,1e-08
depolarizing,lorenz,54,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,54,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,54,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,54,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0037254414455143,1.0114397645396405,1e-08
depolarizing,lorenz,55,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,55,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,55,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,55,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050938005359291,1.0092583708018223,1e-08
depolarizing,lorenz,56,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,56,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,56,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,56,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0035096670886725,1.011841913752958,1e-08
depolarizing,lorenz,57,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,57,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,57,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,57,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0045588344763967,1.0100444405809597,1e-08
depolarizing,lorenz,58,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,58,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,58,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,58,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050950913402759,1.0092565630920785,1e-08
depolarizing,lorenz,59,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,59,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,59,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,59,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050953095441786,1.0092562575480257,1e-08
depolarizing,lorenz,60,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,60,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,60,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,60,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0034624960012066,1.0119324074971383,1e-08
depolarizing,lorenz,61,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,61,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,61,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,61,Z+ZZ,0.07,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050938334736061,1.0092583246691442,1e-08
depolarizing,lorenz,42,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,42,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,42,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,42,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050862235993023,1.009268990122081,1e-08
depolarizing,lorenz,43,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,43,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,43,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,43,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0036367972702909,1.0116026886823881,1e-08
depolarizing,lorenz,44,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,44,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,44,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,44,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0036115176028801,1.011649727672483,1e-08
depolarizing,lorenz,45,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,45,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,45,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,45,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0037202436011474,1.0114492324692228,1e-08
depolarizing,lorenz,46,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,46,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,46,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,46,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0049733433183627,1.0094288715255173,1e-08
depolarizing,lorenz,47,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,47,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,47,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,47,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0041215992995396,1.0107475762337745,1e-08
depolarizing,lorenz,48,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,48,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,48,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,48,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0035425144162253,1.011779459453111,1e-08
depolarizing,lorenz,49,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,49,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,49,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,49,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.005088867659701,1.0092652827970108,1e-08
depolarizing,lorenz,50,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,50,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,50,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,50,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0036218590640993,1.0116304535199458,1e-08
depolarizing,lorenz,51,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,51,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,51,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,51,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0049360649544585,1.0094823727896427,1e-08
depolarizing,lorenz,52,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,52,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,52,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,52,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0034597315256601,1.0119377406992713,1e-08
depolarizing,lorenz,53,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,53,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,53,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,53,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0034590345742587,1.0119390857761912,1e-08
depolarizing,lorenz,54,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,54,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,54,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,54,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0035595181036805,1.0117473077636943,1e-08
depolarizing,lorenz,55,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,55,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,55,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,55,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.005095312205341,1.009256253821743,1e-08
depolarizing,lorenz,56,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,56,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,56,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,56,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0035388456305085,1.011786412520738,1e-08
depolarizing,lorenz,57,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,57,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,57,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,57,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0037195278764366,1.0114505369942273,1e-08
depolarizing,lorenz,58,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,58,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,58,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,58,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050954571419157,1.0092560508781128,1e-08
depolarizing,lorenz,59,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,59,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,59,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,59,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050871320409298,1.0092677161735677,1e-08
depolarizing,lorenz,60,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,60,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,60,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,60,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0034696525531235,1.0119186165489102,1e-08
depolarizing,lorenz,61,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,61,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,61,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,61,Z+ZZ,0.07,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0050950782702448,1.0092565813939944,1e-08
depolarizing,lorenz,42,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,42,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,42,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,42,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0046996010202751,1.0098301727841301,1e-08
depolarizing,lorenz,43,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,43,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,43,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,43,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0034615887512846,1.0119341573893703,1e-08
depolarizing,lorenz,44,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,44,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,44,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,44,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.003929511649714,1.0110761441914273,1e-08
depolarizing,lorenz,45,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,45,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
depolarizing,narma10,45,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.004551009728085,1.0273510422713792,1e-08
depolarizing,sunspots_annual,45,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.0049489930337596,1.0094637786705207,1e-08
depolarizing,lorenz,46,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,2.2197896848110346,1.002694475019443,1e-08
depolarizing,mackey_glass,46,Z+ZZ,0.07,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,depolarizing,1.000091454889107,1.003073213206307,1e-08
