task,seed,readout,beta_pi,lambda_pi,gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
lorenz,42,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.6998163236923425,1.0569839687402913,1.0
mackey_glass,42,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9030722407235711,0.8995235324258835,1e-08
narma10,42,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0012282162312491,1.0266244248517793,100.0
sunspots_annual,42,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.88373519133618,0.9827564792313898,1.0
lorenz,43,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.6957613623228973,1.0320893405134763,10.0
mackey_glass,43,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8974928888176771,0.9544233455934307,1.0
narma10,43,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.002263153297094,1.026253091839808,1000.0
sunspots_annual,43,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0048571043514933,1.0089466134718554,1000.0
lorenz,44,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.2760493001988102,1.0388028614231308,1000.0
mackey_glass,44,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9854965318974558,1.02580776765149,100.0
narma10,44,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9878844422947763,1.0950390441830973,10.0
sunspots_annual,44,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0066926380438705,1.0075952692502355,1000.0
lorenz,45,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.2321482903963075,0.9931497809510719,1000.0
mackey_glass,45,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9245773895361659,0.9494928217199614,0.1
narma10,45,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0073359510385036,1.028825769732295,1000.0
sunspots_annual,45,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0064288618268857,1.0076782403932396,1000.0
lorenz,46,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.6640253982468163,1.0120487395446995,0.1
mackey_glass,46,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8464623257372071,0.9123190108070257,0.1
narma10,46,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0073076305769217,1.0272528769567275,1000.0
sunspots_annual,46,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.5833693361447501,0.8153804704810406,0.1
lorenz,47,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.8977032850553446,1.0173603228488168,1e-08
mackey_glass,47,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9768080029925441,0.9906814268278199,100.0
narma10,47,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0028117038266144,1.0231640573188074,100.0
sunspots_annual,47,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9219967603843628,1.0608773761869768,10.0
lorenz,48,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.1774152406668987,1.00721753279232,100.0
mackey_glass,48,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9655700246188783,1.0830604225347775,1.0
narma10,48,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0050698823629078,1.0265135906321345,1000.0
sunspots_annual,48,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8770191862976571,1.1911595173616463,1e-08
lorenz,49,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.3286021357227629,1.0212481548591097,1e-08
mackey_glass,49,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8338163307013473,0.8051215946669285,1.0
narma10,49,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.005732782385036,1.0272786379867076,1000.0
sunspots_annual,49,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9274481179707242,1.0262338960462354,10.0
lorenz,50,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.5104757668208286,1.1127834875438365,1e-08
mackey_glass,50,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8644597483701701,0.8631939231852747,1e-08
narma10,50,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0054023028944445,1.0270731733756702,1000.0
sunspots_annual,50,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.006592567047304,1.0084570220520346,1000.0
lorenz,51,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.9240336554183384,0.9990293033096433,100.0
mackey_glass,51,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0103841421325543,1.0032041883784228,1000.0
narma10,51,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0043604874753413,1.0272165014882824,1000.0
sunspots_annual,51,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9898749554431592,1.0479228878092466,100.0
lorenz,52,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.2206118709788076,1.000709405713013,1000.0
mackey_glass,52,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.000930743809952,1.001119322393523,1000.0
narma10,52,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0049724651940017,1.0255928662325455,1000.0
sunspots_annual,52,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.6697947258682726,1.1569781824031737,0.1
lorenz,53,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.8466279312384533,0.8679114542363896,1.0
mackey_glass,53,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8652481050682632,0.9337194689741013,10.0
narma10,53,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9893098693409387,1.059006794929078,100.0
sunspots_annual,53,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0064220731743663,1.0087054434731977,1000.0
lorenz,54,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.725047533066643,1.1719438391675348,0.1
mackey_glass,54,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.990038333774404,1.000672339135044,100.0
narma10,54,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9970731177024861,1.0355229231919783,10.0
sunspots_annual,54,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9612550281116075,1.0546973821280843,1.0
lorenz,55,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.1335339618099267,1.0159826012151993,100.0
mackey_glass,55,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9199142582239561,1.0137977933168947,1e-08
narma10,55,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0018730802177154,1.0343929575718023,100.0
sunspots_annual,55,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.7302262901118033,1.2148509063480313,1e-08
lorenz,56,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.741280044158726,1.2671515857495537,1000.0
mackey_glass,56,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9996136173073634,1.0444433489596958,1000.0
narma10,56,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.017559640475993,1.0228964710153747,1000.0
sunspots_annual,56,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9392514599265225,1.3126462157846794,0.01
lorenz,57,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.1120919458880865,0.9678181078962136,10.0
mackey_glass,57,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0005520273776665,0.9948684222434894,1000.0
narma10,57,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0051975969291933,1.0268642580552114,1000.0
sunspots_annual,57,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0055684933008722,1.009789527764597,1000.0
lorenz,58,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.1273663347468474,1.0038593255240114,1e-08
mackey_glass,58,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8752040002815745,0.8936070666671204,10.0
narma10,58,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9961229980218018,1.0223484663853952,100.0
sunspots_annual,58,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.868470964269329,1.0001196271366461,10.0
lorenz,59,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.125391200303902,0.969563374340751,100.0
mackey_glass,59,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9785425056392548,0.9859549230059295,100.0
narma10,59,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0068155720722856,1.0254495946268403,1000.0
sunspots_annual,59,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.822040799020921,0.754331646349761,0.1
lorenz,60,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.2903140021302277,1.0688109139960233,1.0
mackey_glass,60,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9201758943915542,0.8793672064782635,0.1
narma10,60,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.99700692273914,1.0450098211483487,100.0
sunspots_annual,60,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0049570431821135,1.0052814143781716,1000.0
lorenz,61,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.2207663725856297,0.996264543638026,1000.0
mackey_glass,61,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8919275636264055,0.8567710043517186,10.0
narma10,61,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0036568309596705,1.0378090716830943,100.0
sunspots_annual,61,Z+ZZ,0.22,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9132627711738448,1.0226552795431356,1e-08
lorenz,42,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00015110943809970928,5.575862556265035e-05,1e-07
mackey_glass,42,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0004000620196259417,0.00042682328550353846,1e-08
narma10,42,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6019582294424359,0.5794405648709368,0.001
sunspots_annual,42,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.16109005314494698,0.2305767969464249,0.001
lorenz,43,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,2.873993715275572e-05,6.38467818650825e-06,1e-06
mackey_glass,43,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00014156107539944844,0.0001558794217301492,1e-08
narma10,43,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.710687835284706,0.6742688350306859,0.01
sunspots_annual,43,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.15306119548831534,0.20443416757686372,0.001
lorenz,44,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0003822601753321841,8.245431418485717e-05,1e-08
mackey_glass,44,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00038937564750226016,0.00036783991949539986,1e-05
narma10,44,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6733584504943264,0.6585496071716056,0.01
sunspots_annual,44,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.19642835325434393,0.2046849794380649,0.001
lorenz,45,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0007004347769433905,0.00015651283698263102,1e-08
mackey_glass,45,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0004299202943262803,0.0005559813221594216,1e-08
narma10,45,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.611556878103503,0.6171867737248573,0.0001
sunspots_annual,45,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.16657456203291532,0.21713200167499425,1e-05
lorenz,46,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,9.790993989294837e-05,1.2709388634075125e-05,1e-07
mackey_glass,46,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00011501552030648916,0.00014475951223849582,1e-07
narma10,46,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.664860751218662,0.6678654277452826,0.01
sunspots_annual,46,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.14186210185880008,0.20258921282595396,0.001
lorenz,47,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00014214835755060895,3.054633646262526e-05,1e-07
mackey_glass,47,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0005433501684904054,0.0006598178385779679,1e-08
narma10,47,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6871394108748967,0.6402431052845875,0.01
sunspots_annual,47,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.17372171094589706,0.23769829003639578,0.0001
lorenz,48,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.000184780599494356,5.157516328223907e-05,1e-08
mackey_glass,48,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0005686802360638888,0.0008001315237125608,1e-08
narma10,48,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.5857612479712624,0.620974461001401,0.0001
sunspots_annual,48,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.202446684692812,0.28195550136664205,0.0001
lorenz,49,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0007258123521851305,9.547882793649455e-05,1e-08
mackey_glass,49,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0016718436417325314,0.0018846002527461206,1e-08
narma10,49,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.5551435201171125,0.5648841102641562,1e-07
sunspots_annual,49,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.15898417093253722,0.21127412051749705,1e-05
lorenz,50,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0011590400699671088,0.0003393153942730691,1e-07
mackey_glass,50,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0012512636631807467,0.001416646093388561,1e-07
narma10,50,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6390052122352511,0.6400311513094166,1e-08
sunspots_annual,50,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.15461727350917806,0.21670499023563486,0.01
lorenz,51,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0001221557700211429,4.135872502307887e-05,1e-08
mackey_glass,51,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0005896397576281204,0.0007497048001581384,1e-08
narma10,51,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6821605929496397,0.6275458715744748,0.01
sunspots_annual,51,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.16066489568230302,0.1998298498796305,0.001
lorenz,52,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0014252873285952906,0.00030263552735595707,1e-07
mackey_glass,52,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0038667192272055294,0.004150691899813615,1e-08
narma10,52,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.5546192238898868,0.5848795493027766,1e-05
sunspots_annual,52,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.17273549657896795,0.233759895695695,1e-06
lorenz,53,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,2.61868080987844e-05,2.3255175044211405e-06,1e-08
mackey_glass,53,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,5.170764213169731e-05,6.362068798564574e-05,1e-06
narma10,53,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.7452031032363856,0.7808453692305861,0.1
sunspots_annual,53,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.24702544787656958,0.34139297954957687,0.001
lorenz,54,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,4.898268816944784e-05,8.319098570799022e-06,1e-08
mackey_glass,54,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00018042174707841416,0.0002353547149821782,1e-08
narma10,54,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6224628279287211,0.5795155669640711,0.001
sunspots_annual,54,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.14971891364729886,0.1926400837890334,1e-05
lorenz,55,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0003784034880560963,7.408231281760864e-05,1e-07
mackey_glass,55,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.001203268071029926,0.0013679500862700438,1e-07
narma10,55,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.7134912358514299,0.6789943645289791,0.1
sunspots_annual,55,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.1446207359418251,0.21179896938782133,0.001
lorenz,56,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0002402480143591785,6.960375989474277e-05,1e-08
mackey_glass,56,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00040687175729162785,0.0005816752453489083,1e-08
narma10,56,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.7535530907185974,0.7261306726080526,0.1
sunspots_annual,56,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.2162616079874936,0.31005552707907613,0.001
lorenz,57,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,7.048282763713819e-05,1.7589760790335224e-05,1e-08
mackey_glass,57,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0002573569564200584,0.0002851991503046424,1e-08
narma10,57,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6078714149191508,0.6121601940837341,1e-08
sunspots_annual,57,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.1756139632913505,0.25713726257506997,0.0001
lorenz,58,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0002685167961640291,6.82480389454539e-05,1e-06
mackey_glass,58,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00030907394460999487,0.00031840939931397725,1e-08
narma10,58,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6956263936733089,0.6685227103972641,0.001
sunspots_annual,58,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.15192306122276286,0.27023935415197936,0.0001
lorenz,59,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00012733962180892325,1.3992386344190681e-05,1e-07
mackey_glass,59,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0003984262610986779,0.0004077171768231572,1e-08
narma10,59,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.683115211442646,0.670010375837552,0.001
sunspots_annual,59,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.1789034820126387,0.27694954135386834,0.0001
lorenz,60,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,3.136490071291609e-05,1.2652930097675768e-05,1e-07
mackey_glass,60,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00017885542073519967,0.00021327467745838082,1e-08
narma10,60,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.590001162804111,0.6926308676688377,0.01
sunspots_annual,60,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.26970058213122755,0.45029580346059517,0.0001
lorenz,61,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0003556417661998671,7.402588085198534e-05,1e-07
mackey_glass,61,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.000493854981609947,0.0006337104173496959,1e-08
narma10,61,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6007213914740039,0.6231378745702341,0.01
sunspots_annual,61,Z+ZZ,0.22,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.20389884562813215,0.2405846354903708,1e-05
lorenz,42,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,6.243570907133353e-06,9.090284379265651e-07,1e-08
mackey_glass,42,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,6.683853320674364e-05,7.7480250826409e-05,1e-08
narma10,42,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.651262819760253,0.6372192114200924,0.1
sunspots_annual,42,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.14286005985843864,0.2171727644237601,0.0001
lorenz,43,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.7951126341137974e-06,3.3528503305336134e-07,1e-08
mackey_glass,43,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,4.393150670530163e-05,5.46511443571077e-05,1e-08
narma10,43,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6830357110269993,0.667100524870948,0.01
sunspots_annual,43,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1484413416043983,0.2140628388185911,0.001
lorenz,44,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,4.332049081956017e-06,1.1616819767690556e-06,1e-08
mackey_glass,44,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,4.063489907987615e-05,5.01514427020415e-05,1e-08
narma10,44,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6787802710505285,0.6679071995346255,0.01
sunspots_annual,44,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.20442353803464536,0.2305294092355531,0.001
lorenz,45,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0684236923896405e-05,2.703230840584337e-06,1e-08
mackey_glass,45,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,5.226079456447168e-05,6.144217935626821e-05,1e-08
narma10,45,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6383589429583769,0.6302000726110449,1e-05
sunspots_annual,45,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15741370117382775,0.21205720071691805,0.0001
lorenz,46,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.1512617688556946e-06,2.2770087793863335e-07,1e-08
mackey_glass,46,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.797173361468172e-05,1.9922362710049763e-05,1e-08
narma10,46,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6881839806103153,0.6696511265557508,0.01
sunspots_annual,46,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.14553434970977977,0.22375985930277342,0.0001
lorenz,47,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.967372866430231e-05,1.876371167863686e-06,1e-08
mackey_glass,47,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,9.726358995172919e-05,0.00011140498078680181,1e-08
narma10,47,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6592226054387901,0.6284586661706372,0.01
sunspots_annual,47,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.17814960917667516,0.20915219311159733,1e-05
lorenz,48,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,5.426899770592583e-05,8.880775708229536e-06,1e-08
mackey_glass,48,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.00030510157119290895,0.0003392752313296144,1e-08
narma10,48,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.647185797505215,0.6393342880903382,0.0001
sunspots_annual,48,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.16443071349958674,0.19307116085850468,1e-05
lorenz,49,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,8.143175695927606e-05,1.3927144999293743e-05,1e-08
mackey_glass,49,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.000277030406283142,0.00031281618955756956,1e-08
